t-4,t-3,t-2,t-1,Y
42.0,38.0,42.0,43.0,44.0
38.0,42.0,43.0,44.0,24.0
42.0,43.0,44.0,24.0,31.0
43.0,44.0,24.0,31.0,46.0
44.0,24.0,31.0,46.0,40.0
24.0,31.0,46.0,40.0,36.0
31.0,46.0,40.0,36.0,30.0
46.0,40.0,36.0,30.0,39.0
40.0,36.0,30.0,39.0,36.0
36.0,30.0,39.0,36.0,44.0
30.0,39.0,36.0,44.0,39.0
39.0,36.0,44.0,39.0,37.0
36.0,44.0,39.0,37.0,45.0
44.0,39.0,37.0,45.0,49.0
39.0,37.0,45.0,49.0,48.0
37.0,45.0,49.0,48.0,50.0
45.0,49.0,48.0,50.0,42.0
49.0,48.0,50.0,42.0,48.0
48.0,50.0,42.0,48.0,51.0
50.0,42.0,48.0,51.0,42.0
42.0,48.0,51.0,42.0,42.0
48.0,51.0,42.0,42.0,33.0
51.0,42.0,42.0,33.0,32.0
42.0,42.0,33.0,32.0,37.0
42.0,33.0,32.0,37.0,47.0
33.0,32.0,37.0,47.0,39.0
32.0,37.0,47.0,39.0,34.0
37.0,47.0,39.0,34.0,37.0
47.0,39.0,34.0,37.0,42.0
39.0,34.0,37.0,42.0,37.0
34.0,37.0,42.0,37.0,43.0
37.0,42.0,37.0,43.0,28.0
42.0,37.0,43.0,28.0,29.0
37.0,43.0,28.0,29.0,31.0
43.0,28.0,29.0,31.0,23.0
28.0,29.0,31.0,23.0,18.0
29.0,31.0,23.0,18.0,42.0
31.0,23.0,18.0,42.0,23.0
23.0,18.0,42.0,23.0,36.0
18.0,42.0,23.0,36.0,29.0
42.0,23.0,36.0,29.0,27.0
23.0,36.0,29.0,27.0,29.0
36.0,29.0,27.0,29.0,22.0
29.0,27.0,29.0,22.0,36.0
27.0,29.0,22.0,36.0,21.0
29.0,22.0,36.0,21.0,26.0
23.0,24.0,17.0,16.0,14.0
24.0,17.0,16.0,14.0,21.0
17.0,16.0,14.0,21.0,11.0
16.0,14.0,21.0,11.0,12.0
14.0,21.0,11.0,12.0,10.0
21.0,11.0,12.0,10.0,12.0
11.0,12.0,10.0,12.0,10.0
12.0,10.0,12.0,10.0,4.0
10.0,12.0,10.0,4.0,11.0
12.0,10.0,4.0,11.0,4.0
10.0,4.0,11.0,4.0,12.0
4.0,11.0,4.0,12.0,10.0
11.0,4.0,12.0,10.0,5.0
4.0,12.0,10.0,5.0,6.0
12.0,10.0,5.0,6.0,8.0
10.0,5.0,6.0,8.0,8.0
5.0,6.0,8.0,8.0,12.0
6.0,8.0,8.0,12.0,6.0
8.0,8.0,12.0,6.0,11.0
8.0,12.0,6.0,11.0,5.0
12.0,6.0,11.0,5.0,17.0
6.0,11.0,5.0,17.0,17.0
11.0,5.0,17.0,17.0,18.0
5.0,17.0,17.0,18.0,9.0
17.0,17.0,18.0,9.0,22.0
17.0,18.0,9.0,22.0,17.0
18.0,9.0,22.0,17.0,26.0
9.0,22.0,17.0,26.0,27.0
22.0,17.0,26.0,27.0,31.0
17.0,26.0,27.0,31.0,24.0
26.0,27.0,31.0,24.0,34.0
27.0,31.0,24.0,34.0,44.0
31.0,24.0,34.0,44.0,52.0
24.0,34.0,44.0,52.0,43.0
34.0,44.0,52.0,43.0,45.0
44.0,52.0,43.0,45.0,36.0
52.0,43.0,45.0,36.0,58.0
43.0,45.0,36.0,58.0,49.0
45.0,36.0,58.0,49.0,49.0
36.0,58.0,49.0,49.0,50.0
58.0,49.0,49.0,50.0,49.0
49.0,49.0,50.0,49.0,57.0
49.0,50.0,49.0,57.0,70.0
50.0,49.0,57.0,70.0,68.0
49.0,57.0,70.0,68.0,60.0
57.0,70.0,68.0,60.0,34.0
70.0,68.0,60.0,34.0,62.0
68.0,60.0,34.0,62.0,50.0
60.0,34.0,62.0,50.0,44.0
34.0,62.0,50.0,44.0,44.0
62.0,50.0,44.0,44.0,46.0
50.0,44.0,44.0,46.0,37.0
44.0,44.0,46.0,37.0,56.0
44.0,46.0,37.0,56.0,71.0
46.0,37.0,56.0,71.0,49.0
37.0,56.0,71.0,49.0,52.0
56.0,71.0,49.0,52.0,21.0
71.0,49.0,52.0,21.0,0.0
49.0,52.0,21.0,0.0,0.0
52.0,21.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,10.0
0.0,0.0,0.0,10.0,62.0
0.0,0.0,10.0,62.0,59.0
0.0,10.0,62.0,59.0,58.0
10.0,62.0,59.0,58.0,59.0
62.0,59.0,58.0,59.0,59.0
59.0,58.0,59.0,59.0,61.0
58.0,59.0,59.0,61.0,56.0
59.0,59.0,61.0,56.0,55.0
59.0,61.0,56.0,55.0,67.0
61.0,56.0,55.0,67.0,57.0
56.0,55.0,67.0,57.0,61.0
55.0,67.0,57.0,61.0,46.0
67.0,57.0,61.0,46.0,56.0
57.0,61.0,46.0,56.0,51.0
61.0,46.0,56.0,51.0,45.0
46.0,56.0,51.0,45.0,42.0
56.0,51.0,45.0,42.0,45.0
51.0,45.0,42.0,45.0,39.0
45.0,42.0,45.0,39.0,32.0
42.0,45.0,39.0,32.0,36.0
45.0,39.0,32.0,36.0,32.0
39.0,32.0,36.0,32.0,44.0
32.0,36.0,32.0,44.0,28.0
36.0,32.0,44.0,28.0,31.0
32.0,44.0,28.0,31.0,37.0
44.0,28.0,31.0,37.0,40.0
28.0,31.0,37.0,40.0,32.0
31.0,37.0,40.0,32.0,22.0
37.0,40.0,32.0,22.0,25.0
40.0,32.0,22.0,25.0,28.0
32.0,22.0,25.0,28.0,33.0
29.0,18.0,22.0,24.0,21.0
18.0,22.0,24.0,21.0,18.0
22.0,24.0,21.0,18.0,10.0
24.0,21.0,18.0,10.0,17.0
21.0,18.0,10.0,17.0,8.0
18.0,10.0,17.0,8.0,9.0
10.0,17.0,8.0,9.0,14.0
17.0,8.0,9.0,14.0,8.0
8.0,9.0,14.0,8.0,7.0
9.0,14.0,8.0,7.0,12.0
14.0,8.0,7.0,12.0,11.0
8.0,7.0,12.0,11.0,6.0
7.0,12.0,11.0,6.0,4.0
12.0,11.0,6.0,4.0,12.0
11.0,6.0,4.0,12.0,8.0
6.0,4.0,12.0,8.0,6.0
4.0,12.0,8.0,6.0,13.0
12.0,8.0,6.0,13.0,7.0
8.0,6.0,13.0,7.0,19.0
6.0,13.0,7.0,19.0,12.0
13.0,7.0,19.0,12.0,20.0
7.0,19.0,12.0,20.0,18.0
19.0,12.0,20.0,18.0,20.0
12.0,20.0,18.0,20.0,21.0
20.0,18.0,20.0,21.0,24.0
18.0,20.0,21.0,24.0,20.0
20.0,21.0,24.0,20.0,23.0
21.0,24.0,20.0,23.0,27.0
24.0,20.0,23.0,27.0,25.0
20.0,23.0,27.0,25.0,28.0
23.0,27.0,25.0,28.0,42.0
27.0,25.0,28.0,42.0,31.0
25.0,28.0,42.0,31.0,38.0
28.0,42.0,31.0,38.0,42.0
42.0,31.0,38.0,42.0,43.0
31.0,38.0,42.0,43.0,46.0
38.0,42.0,43.0,46.0,59.0
42.0,43.0,46.0,59.0,47.0
43.0,46.0,59.0,47.0,47.0
46.0,59.0,47.0,47.0,47.0
59.0,47.0,47.0,47.0,56.0
47.0,47.0,47.0,56.0,48.0
47.0,47.0,56.0,48.0,48.0
47.0,56.0,48.0,48.0,54.0
56.0,48.0,48.0,54.0,50.0
48.0,48.0,54.0,50.0,54.0
48.0,54.0,50.0,54.0,48.0
54.0,50.0,54.0,48.0,46.0
50.0,54.0,48.0,46.0,47.0
54.0,48.0,46.0,47.0,54.0
48.0,46.0,47.0,54.0,46.0
46.0,47.0,54.0,46.0,43.0
47.0,54.0,46.0,43.0,42.0
54.0,46.0,43.0,42.0,50.0
46.0,43.0,42.0,50.0,46.0
43.0,42.0,50.0,46.0,51.0
42.0,50.0,46.0,51.0,54.0
50.0,46.0,51.0,54.0,57.0
46.0,51.0,54.0,57.0,58.0
51.0,54.0,57.0,58.0,59.0
54.0,57.0,58.0,59.0,40.0
57.0,58.0,59.0,40.0,58.0
58.0,59.0,40.0,58.0,67.0
59.0,40.0,58.0,67.0,52.0
40.0,58.0,67.0,52.0,62.0
58.0,67.0,52.0,62.0,60.0
67.0,52.0,62.0,60.0,67.0
52.0,62.0,60.0,67.0,42.0
62.0,60.0,67.0,42.0,61.0
60.0,67.0,42.0,61.0,51.0
67.0,42.0,61.0,51.0,65.0
42.0,61.0,51.0,65.0,59.0
61.0,51.0,65.0,59.0,44.0
51.0,65.0,59.0,44.0,51.0
65.0,59.0,44.0,51.0,42.0
59.0,44.0,51.0,42.0,30.0
44.0,51.0,42.0,30.0,43.0
51.0,42.0,30.0,43.0,48.0
42.0,30.0,43.0,48.0,31.0
30.0,43.0,48.0,31.0,35.0
43.0,48.0,31.0,35.0,38.0
48.0,31.0,35.0,38.0,29.0
31.0,35.0,38.0,29.0,36.0
35.0,38.0,29.0,36.0,44.0
38.0,29.0,36.0,44.0,31.0
29.0,36.0,44.0,31.0,29.0
36.0,44.0,31.0,29.0,28.0
44.0,31.0,29.0,28.0,32.0
31.0,29.0,28.0,32.0,23.0
29.0,28.0,32.0,23.0,27.0
28.0,32.0,23.0,27.0,37.0
32.0,23.0,27.0,37.0,37.0
19.0,27.0,26.0,19.0,23.0
27.0,26.0,19.0,23.0,19.0
26.0,19.0,23.0,19.0,19.0
19.0,23.0,19.0,19.0,25.0
23.0,19.0,19.0,25.0,16.0
19.0,19.0,25.0,16.0,24.0
19.0,25.0,16.0,24.0,10.0
25.0,16.0,24.0,10.0,17.0
16.0,24.0,10.0,17.0,18.0
24.0,10.0,17.0,18.0,21.0
10.0,17.0,18.0,21.0,21.66666666666667
17.0,18.0,21.0,21.66666666666667,17.0
18.0,21.0,21.66666666666667,17.0,13.0
21.0,21.66666666666667,17.0,13.0,14.0
21.66666666666667,17.0,13.0,14.0,23.0
17.0,13.0,14.0,23.0,22.0
13.0,14.0,23.0,22.0,19.0
14.0,23.0,22.0,19.0,20.666666666666668
23.0,22.0,19.0,20.666666666666668,20.0
22.0,19.0,20.666666666666668,20.0,18.0
19.0,20.666666666666668,20.0,18.0,14.0
20.666666666666668,20.0,18.0,14.0,18.0
20.0,18.0,14.0,18.0,18.0
18.0,14.0,18.0,18.0,19.0
14.0,18.0,18.0,19.0,27.0
18.0,18.0,19.0,27.0,22.0
18.0,19.0,27.0,22.0,29.0
19.0,27.0,22.0,29.0,22.0
27.0,22.0,29.0,22.0,26.0
22.0,29.0,22.0,26.0,24.0
29.0,22.0,26.0,24.0,27.0
22.0,26.0,24.0,27.0,29.0
26.0,24.0,27.0,29.0,26.0
24.0,27.0,29.0,26.0,25.0
27.0,29.0,26.0,25.0,22.0
29.0,26.0,25.0,22.0,31.0
26.0,25.0,22.0,31.0,29.0
25.0,22.0,31.0,29.0,31.0
22.0,31.0,29.0,31.0,30.0
31.0,29.0,31.0,30.0,26.0
29.0,31.0,30.0,26.0,39.0
31.0,30.0,26.0,39.0,44.0
30.0,26.0,39.0,44.0,46.0
26.0,39.0,44.0,46.0,24.0
39.0,44.0,46.0,24.0,32.0
44.0,46.0,24.0,32.0,35.0
46.0,24.0,32.0,35.0,34.0
24.0,32.0,35.0,34.0,32.0
32.0,35.0,34.0,32.0,34.0
35.0,34.0,32.0,34.0,29.0
34.0,32.0,34.0,29.0,34.0
32.0,34.0,29.0,34.0,32.0
34.0,29.0,34.0,32.0,22.0
29.0,34.0,32.0,22.0,27.0
34.0,32.0,22.0,27.0,22.0
32.0,22.0,27.0,22.0,26.0
22.0,27.0,22.0,26.0,35.0
27.0,22.0,26.0,35.0,40.0
22.0,26.0,35.0,40.0,31.0
26.0,35.0,40.0,31.0,32.0
35.0,40.0,31.0,32.0,39.0
40.0,31.0,32.0,39.0,35.0
31.0,32.0,39.0,35.0,49.0
32.0,39.0,35.0,49.0,30.0
39.0,35.0,49.0,30.0,37.0
35.0,49.0,30.0,37.0,33.0
49.0,30.0,37.0,33.0,36.0
30.0,37.0,33.0,36.0,35.0
37.0,33.0,36.0,35.0,48.0
33.0,36.0,35.0,48.0,27.0
36.0,35.0,48.0,27.0,36.0
35.0,48.0,27.0,36.0,35.0
48.0,27.0,36.0,35.0,34.0
27.0,36.0,35.0,34.0,32.0
36.0,35.0,34.0,32.0,40.0
35.0,34.0,32.0,40.0,37.0
34.0,32.0,40.0,37.0,27.0
32.0,40.0,37.0,27.0,36.0
40.0,37.0,27.0,36.0,35.0
37.0,27.0,36.0,35.0,30.0
27.0,36.0,35.0,30.0,26.0
36.0,35.0,30.0,26.0,23.0
35.0,30.0,26.0,23.0,29.0
30.0,26.0,23.0,29.0,16.0
26.0,23.0,29.0,16.0,19.0
23.0,29.0,16.0,19.0,29.0
29.0,16.0,19.0,29.0,24.0
16.0,19.0,29.0,24.0,28.0
19.0,29.0,24.0,28.0,27.0
29.0,24.0,28.0,27.0,19.0
24.0,28.0,27.0,19.0,16.0
28.0,27.0,19.0,16.0,31.0
34.0,19.0,20.0,16.0,15.0
19.0,20.0,16.0,15.0,13.0
20.0,16.0,15.0,13.0,11.0
16.0,15.0,13.0,11.0,16.0
15.0,13.0,11.0,16.0,13.0
13.0,11.0,16.0,13.0,6.0
11.0,16.0,13.0,6.0,13.0
16.0,13.0,6.0,13.0,6.0
13.0,6.0,13.0,6.0,9.0
6.0,13.0,6.0,9.0,8.0
13.0,6.0,9.0,8.0,10.0
6.0,9.0,8.0,10.0,7.0
9.0,8.0,10.0,7.0,12.0
8.0,10.0,7.0,12.0,14.0
10.0,7.0,12.0,14.0,11.0
7.0,12.0,14.0,11.0,9.0
12.0,14.0,11.0,9.0,5.0
14.0,11.0,9.0,5.0,11.0
11.0,9.0,5.0,11.0,12.0
9.0,5.0,11.0,12.0,17.0
5.0,11.0,12.0,17.0,11.0
11.0,12.0,17.0,11.0,16.0
12.0,17.0,11.0,16.0,17.0
17.0,11.0,16.0,17.0,18.0
11.0,16.0,17.0,18.0,33.0
16.0,17.0,18.0,33.0,26.0
17.0,18.0,33.0,26.0,29.0
18.0,33.0,26.0,29.0,27.0
33.0,26.0,29.0,27.0,30.0
26.0,29.0,27.0,30.0,45.0
29.0,27.0,30.0,45.0,47.0
27.0,30.0,45.0,47.0,45.0
30.0,45.0,47.0,45.0,49.0
45.0,47.0,45.0,49.0,43.0
47.0,45.0,49.0,43.0,55.0
45.0,49.0,43.0,55.0,57.0
49.0,43.0,55.0,57.0,50.0
43.0,55.0,57.0,50.0,55.0
55.0,57.0,50.0,55.0,52.0
57.0,50.0,55.0,52.0,48.0
50.0,55.0,52.0,48.0,65.0
55.0,52.0,48.0,65.0,56.0
52.0,48.0,65.0,56.0,55.0
48.0,65.0,56.0,55.0,79.0
65.0,56.0,55.0,79.0,52.0
56.0,55.0,79.0,52.0,54.0
55.0,79.0,52.0,54.0,50.0
79.0,52.0,54.0,50.0,49.0
52.0,54.0,50.0,49.0,49.0
54.0,50.0,49.0,49.0,55.0
50.0,49.0,49.0,55.0,43.0
49.0,49.0,55.0,43.0,36.0
49.0,55.0,43.0,36.0,49.0
55.0,43.0,36.0,49.0,68.0
43.0,36.0,49.0,68.0,46.0
36.0,49.0,68.0,46.0,56.0
49.0,68.0,46.0,56.0,55.0
68.0,46.0,56.0,55.0,55.0
46.0,56.0,55.0,55.0,65.0
56.0,55.0,55.0,65.0,51.0
55.0,55.0,65.0,51.0,62.0
55.0,65.0,51.0,62.0,78.0
65.0,51.0,62.0,78.0,60.0
51.0,62.0,78.0,60.0,59.0
62.0,78.0,60.0,59.0,70.0
78.0,60.0,59.0,70.0,52.0
60.0,59.0,70.0,52.0,77.0
59.0,70.0,52.0,77.0,53.0
70.0,52.0,77.0,53.0,58.0
52.0,77.0,53.0,58.0,63.0
77.0,53.0,58.0,63.0,62.0
53.0,58.0,63.0,62.0,66.0
58.0,63.0,62.0,66.0,66.0
63.0,62.0,66.0,66.0,60.0
62.0,66.0,66.0,60.0,51.0
66.0,66.0,60.0,51.0,54.0
66.0,60.0,51.0,54.0,43.0
60.0,51.0,54.0,43.0,39.0
51.0,54.0,43.0,39.0,37.0
54.0,43.0,39.0,37.0,35.0
43.0,39.0,37.0,35.0,37.0
39.0,37.0,35.0,37.0,43.0
37.0,35.0,37.0,43.0,33.0
35.0,37.0,43.0,33.0,35.0
37.0,43.0,33.0,35.0,38.0
43.0,33.0,35.0,38.0,29.0
33.0,35.0,38.0,29.0,37.0
35.0,38.0,29.0,37.0,34.0
38.0,29.0,37.0,34.0,27.0
29.0,37.0,34.0,27.0,33.0
37.0,34.0,27.0,33.0,26.0
34.0,27.0,33.0,26.0,28.0
29.0,20.0,20.0,12.0,10.0
20.0,20.0,12.0,10.0,8.0
20.0,12.0,10.0,8.0,13.0
12.0,10.0,8.0,13.0,11.0
10.0,8.0,13.0,11.0,14.0
8.0,13.0,11.0,14.0,7.0
13.0,11.0,14.0,7.0,12.0
11.0,14.0,7.0,12.0,10.0
14.0,7.0,12.0,10.0,9.0
7.0,12.0,10.0,9.0,5.0
12.0,10.0,9.0,5.0,9.0
10.0,9.0,5.0,9.0,9.0
9.0,5.0,9.0,9.0,9.0
5.0,9.0,9.0,9.0,10.0
9.0,9.0,9.0,10.0,14.0
9.0,9.0,10.0,14.0,9.0
9.0,10.0,14.0,9.0,7.0
10.0,14.0,9.0,7.0,7.0
14.0,9.0,7.0,7.0,14.0
9.0,7.0,7.0,14.0,11.0
7.0,7.0,14.0,11.0,15.0
7.0,14.0,11.0,15.0,23.0
14.0,11.0,15.0,23.0,27.0
11.0,15.0,23.0,27.0,23.0
15.0,23.0,27.0,23.0,21.0
23.0,27.0,23.0,21.0,20.0
27.0,23.0,21.0,20.0,18.0
23.0,21.0,20.0,18.0,28.0
21.0,20.0,18.0,28.0,33.0
20.0,18.0,28.0,33.0,34.0
18.0,28.0,33.0,34.0,36.0
28.0,33.0,34.0,36.0,36.0
33.0,34.0,36.0,36.0,43.0
34.0,36.0,36.0,43.0,52.0
36.0,36.0,43.0,52.0,43.0
36.0,43.0,52.0,43.0,55.0
43.0,52.0,43.0,55.0,46.0
52.0,43.0,55.0,46.0,50.0
43.0,55.0,46.0,50.0,42.0
55.0,46.0,50.0,42.0,54.0
46.0,50.0,42.0,54.0,56.0
50.0,42.0,54.0,56.0,69.0
42.0,54.0,56.0,69.0,70.0
54.0,56.0,69.0,70.0,62.0
56.0,69.0,70.0,62.0,60.0
69.0,70.0,62.0,60.0,58.0
70.0,62.0,60.0,58.0,60.0
62.0,60.0,58.0,60.0,77.0
60.0,58.0,60.0,77.0,84.0
58.0,60.0,77.0,84.0,57.0
60.0,77.0,84.0,57.0,60.0
77.0,84.0,57.0,60.0,60.0
84.0,57.0,60.0,60.0,54.0
57.0,60.0,60.0,54.0,75.0
60.0,60.0,54.0,75.0,51.0
60.0,54.0,75.0,51.0,61.0
54.0,75.0,51.0,61.0,53.0
75.0,51.0,61.0,53.0,51.0
51.0,61.0,53.0,51.0,58.0
61.0,53.0,51.0,58.0,58.0
53.0,51.0,58.0,58.0,67.0
51.0,58.0,58.0,67.0,64.0
58.0,58.0,67.0,64.0,66.0
58.0,67.0,64.0,66.0,61.0
67.0,64.0,66.0,61.0,67.0
64.0,66.0,61.0,67.0,80.0
66.0,61.0,67.0,80.0,71.0
61.0,67.0,80.0,71.0,62.0
67.0,80.0,71.0,62.0,94.0
80.0,71.0,62.0,94.0,78.0
71.0,62.0,94.0,78.0,90.0
62.0,94.0,78.0,90.0,67.0
94.0,78.0,90.0,67.0,78.0
78.0,90.0,67.0,78.0,75.0
90.0,67.0,78.0,75.0,89.0
67.0,78.0,75.0,89.0,69.0
78.0,75.0,89.0,69.0,71.0
75.0,89.0,69.0,71.0,85.0
89.0,69.0,71.0,85.0,69.0
69.0,71.0,85.0,69.0,52.0
71.0,85.0,69.0,52.0,55.0
85.0,69.0,52.0,55.0,35.0
69.0,52.0,55.0,35.0,49.0
52.0,55.0,35.0,49.0,34.0
55.0,35.0,49.0,34.0,34.0
35.0,49.0,34.0,34.0,31.0
49.0,34.0,34.0,31.0,29.0
34.0,34.0,31.0,29.0,30.0
34.0,31.0,29.0,30.0,26.0
31.0,29.0,30.0,26.0,31.0
29.0,30.0,26.0,31.0,31.0
30.0,26.0,31.0,31.0,27.0
20.0,14.0,14.0,17.0,7.0
14.0,14.0,17.0,7.0,8.0
14.0,17.0,7.0,8.0,5.0
17.0,7.0,8.0,5.0,5.0
7.0,8.0,5.0,5.0,4.0
8.0,5.0,5.0,4.0,4.0
5.0,5.0,4.0,4.0,6.0
5.0,4.0,4.0,6.0,2.0
4.0,4.0,6.0,2.0,4.0
4.0,6.0,2.0,4.0,4.0
6.0,2.0,4.0,4.0,5.0
2.0,4.0,4.0,5.0,2.0
4.0,4.0,5.0,2.0,3.0
4.0,5.0,2.0,3.0,6.0
5.0,2.0,3.0,6.0,5.0
2.0,3.0,6.0,5.0,4.0
3.0,6.0,5.0,4.0,10.0
6.0,5.0,4.0,10.0,7.0
5.0,4.0,10.0,7.0,8.0
4.0,10.0,7.0,8.0,7.0
10.0,7.0,8.0,7.0,18.0
7.0,8.0,7.0,18.0,8.0
8.0,7.0,18.0,8.0,14.0
7.0,18.0,8.0,14.0,9.0
18.0,8.0,14.0,9.0,15.0
8.0,14.0,9.0,15.0,17.0
14.0,9.0,15.0,17.0,24.0
9.0,15.0,17.0,24.0,34.0
15.0,17.0,24.0,34.0,27.0
17.0,24.0,34.0,27.0,40.0
24.0,34.0,27.0,40.0,32.0
34.0,27.0,40.0,32.0,43.0
27.0,40.0,32.0,43.0,44.0
40.0,32.0,43.0,44.0,38.0
32.0,43.0,44.0,38.0,49.0
43.0,44.0,38.0,49.0,40.0
44.0,38.0,49.0,40.0,44.0
38.0,49.0,40.0,44.0,37.0
49.0,40.0,44.0,37.0,52.0
40.0,44.0,37.0,52.0,40.0
44.0,37.0,52.0,40.0,40.0
37.0,52.0,40.0,40.0,61.0
52.0,40.0,40.0,61.0,58.0
40.0,40.0,61.0,58.0,43.0
40.0,61.0,58.0,43.0,39.0
61.0,58.0,43.0,39.0,38.0
58.0,43.0,39.0,38.0,42.0
43.0,39.0,38.0,42.0,48.0
39.0,38.0,42.0,48.0,41.0
38.0,42.0,48.0,41.0,46.0
42.0,48.0,41.0,46.0,48.0
48.0,41.0,46.0,48.0,39.0
41.0,46.0,48.0,39.0,45.0
46.0,48.0,39.0,45.0,43.0
48.0,39.0,45.0,43.0,47.0
39.0,45.0,43.0,47.0,45.0
45.0,43.0,47.0,45.0,44.0
43.0,47.0,45.0,44.0,46.0
47.0,45.0,44.0,46.0,41.0
45.0,44.0,46.0,41.0,47.0
44.0,46.0,41.0,47.0,52.0
46.0,41.0,47.0,52.0,41.0
41.0,47.0,52.0,41.0,56.0
47.0,52.0,41.0,56.0,53.0
52.0,41.0,56.0,53.0,63.0
41.0,56.0,53.0,63.0,58.0
56.0,53.0,63.0,58.0,54.0
53.0,63.0,58.0,54.0,57.0
63.0,58.0,54.0,57.0,59.0
58.0,54.0,57.0,59.0,62.0
54.0,57.0,59.0,62.0,72.0
57.0,59.0,62.0,72.0,61.0
59.0,62.0,72.0,61.0,55.0
62.0,72.0,61.0,55.0,56.0
72.0,61.0,55.0,56.0,52.0
61.0,55.0,56.0,52.0,56.0
55.0,56.0,52.0,56.0,39.0
56.0,52.0,56.0,39.0,53.0
52.0,56.0,39.0,53.0,46.0
56.0,39.0,53.0,46.0,30.0
39.0,53.0,46.0,30.0,31.0
53.0,46.0,30.0,31.0,28.0
46.0,30.0,31.0,28.0,31.0
30.0,31.0,28.0,31.0,26.0
31.0,28.0,31.0,26.0,23.0
28.0,31.0,26.0,23.0,25.0
31.0,26.0,23.0,25.0,21.0
26.0,23.0,25.0,21.0,12.0
23.0,25.0,21.0,12.0,24.0
25.0,21.0,12.0,24.0,18.0
21.0,12.0,24.0,18.0,18.0
12.0,24.0,18.0,18.0,24.0
35.0,20.0,31.0,22.0,10.0
20.0,31.0,22.0,10.0,15.0
31.0,22.0,10.0,15.0,11.0
22.0,10.0,15.0,11.0,8.0
10.0,15.0,11.0,8.0,16.0
15.0,11.0,8.0,16.0,10.0
11.0,8.0,16.0,10.0,7.0
8.0,16.0,10.0,7.0,6.0
16.0,10.0,7.0,6.0,9.0
10.0,7.0,6.0,9.0,8.0
7.0,6.0,9.0,8.0,5.0
6.0,9.0,8.0,5.0,3.0
9.0,8.0,5.0,3.0,8.0
8.0,5.0,3.0,8.0,11.0
5.0,3.0,8.0,11.0,8.0
3.0,8.0,11.0,8.0,11.0
8.0,11.0,8.0,11.0,11.0
11.0,8.0,11.0,11.0,9.0
8.0,11.0,11.0,9.0,7.0
11.0,11.0,9.0,7.0,10.0
11.0,9.0,7.0,10.0,13.0
9.0,7.0,10.0,13.0,13.0
7.0,10.0,13.0,13.0,13.0
10.0,13.0,13.0,13.0,16.0
13.0,13.0,13.0,16.0,14.0
13.0,13.0,16.0,14.0,16.0
13.0,16.0,14.0,16.0,22.0
16.0,14.0,16.0,22.0,31.0
14.0,16.0,22.0,31.0,33.0
16.0,22.0,31.0,33.0,34.0
22.0,31.0,33.0,34.0,37.0
31.0,33.0,34.0,37.0,43.0
33.0,34.0,37.0,43.0,40.0
34.0,37.0,43.0,40.0,50.0
37.0,43.0,40.0,50.0,40.0
43.0,40.0,50.0,40.0,38.0
40.0,50.0,40.0,38.0,39.0
50.0,40.0,38.0,39.0,45.0
40.0,38.0,39.0,45.0,51.0
38.0,39.0,45.0,51.0,42.0
39.0,45.0,51.0,42.0,40.0
45.0,51.0,42.0,40.0,49.0
51.0,42.0,40.0,49.0,50.0
42.0,40.0,49.0,50.0,45.0
40.0,49.0,50.0,45.0,51.0
49.0,50.0,45.0,51.0,45.0
50.0,45.0,51.0,45.0,58.0
45.0,51.0,45.0,58.0,51.0
51.0,45.0,58.0,51.0,53.0
45.0,58.0,51.0,53.0,57.0
58.0,51.0,53.0,57.0,44.0
51.0,53.0,57.0,44.0,47.0
53.0,57.0,44.0,47.0,47.0
57.0,44.0,47.0,47.0,58.0
44.0,47.0,47.0,58.0,46.0
47.0,47.0,58.0,46.0,42.0
47.0,58.0,46.0,42.0,38.0
58.0,46.0,42.0,38.0,51.0
46.0,42.0,38.0,51.0,52.0
42.0,38.0,51.0,52.0,57.0
38.0,51.0,52.0,57.0,52.0
51.0,52.0,57.0,52.0,65.0
52.0,57.0,52.0,65.0,57.0
57.0,52.0,65.0,57.0,64.0
52.0,65.0,57.0,64.0,67.0
65.0,57.0,64.0,67.0,75.0
57.0,64.0,67.0,75.0,73.0
64.0,67.0,75.0,73.0,60.0
67.0,75.0,73.0,60.0,73.0
75.0,73.0,60.0,73.0,82.0
73.0,60.0,73.0,82.0,98.0
60.0,73.0,82.0,98.0,62.0
73.0,82.0,98.0,62.0,50.0
82.0,98.0,62.0,50.0,71.0
98.0,62.0,50.0,71.0,59.0
62.0,50.0,71.0,59.0,58.0
50.0,71.0,59.0,58.0,56.0
71.0,59.0,58.0,56.0,42.0
59.0,58.0,56.0,42.0,48.0
58.0,56.0,42.0,48.0,45.0
56.0,42.0,48.0,45.0,40.0
42.0,48.0,45.0,40.0,39.0
48.0,45.0,40.0,39.0,33.0
45.0,40.0,39.0,33.0,30.0
40.0,39.0,33.0,30.0,19.0
39.0,33.0,30.0,19.0,37.0
33.0,30.0,19.0,37.0,31.0
30.0,19.0,37.0,31.0,24.0
19.0,37.0,31.0,24.0,26.0
37.0,31.0,24.0,26.0,34.0
31.0,24.0,26.0,34.0,32.0
24.0,26.0,34.0,32.0,32.0
18.0,16.0,11.0,8.0,8.0
16.0,11.0,8.0,8.0,8.0
11.0,8.0,8.0,8.0,9.0
8.0,8.0,8.0,9.0,5.0
8.0,8.0,9.0,5.0,4.0
8.0,9.0,5.0,4.0,7.0
9.0,5.0,4.0,7.0,8.0
