id,date,value,hour
7:14,2015-10-19,3331.0,14:00
7:14,2015-10-19,5133.0,14:15
7:14,2015-10-19,5661.0,14:30
7:14,2015-10-19,2819.0,14:45
5:6,2015-07-22,3082.0,00:00
5:6,2015-07-22,2770.0,00:15
5:6,2015-07-22,3060.0,00:30
5:6,2015-07-22,2823.0,00:45
5:6,2015-07-22,2859.0,01:00
5:6,2015-07-22,2846.0,01:15
5:6,2015-07-22,2830.0,01:30
5:6,2015-07-22,2798.0,01:45
5:6,2015-07-22,2805.0,02:00
5:6,2015-07-22,2846.0,02:15
5:6,2015-07-22,2847.0,02:30
5:6,2015-07-22,2808.0,02:45
5:6,2015-07-22,2825.0,03:00
5:6,2015-07-22,2855.0,03:15
5:6,2015-07-22,2763.0,03:30
5:6,2015-07-22,2858.0,03:45
5:6,2015-07-22,2842.0,04:00
5:6,2015-07-22,2850.0,04:15
5:6,2015-07-22,2794.0,04:30
5:6,2015-07-22,3104.0,04:45
5:6,2015-07-22,3078.0,05:00
5:6,2015-07-22,3098.0,05:15
5:6,2015-07-22,2829.0,05:30
5:6,2015-07-22,2789.0,05:45
5:6,2015-07-22,2803.0,06:00
5:6,2015-07-22,3089.0,06:15
5:6,2015-07-22,3070.0,06:30
5:6,2015-07-22,2858.0,06:45
5:6,2015-07-22,2838.0,07:00
5:6,2015-07-22,2810.0,07:15
5:6,2015-07-22,2831.0,07:30
5:6,2015-07-22,3094.0,07:45
5:6,2015-07-22,2828.0,08:00
5:6,2015-07-22,2819.0,08:15
5:6,2015-07-22,2859.0,08:30
5:6,2015-07-22,2852.0,08:45
5:6,2015-07-22,2865.0,09:00
5:6,2015-07-22,2858.0,09:15
5:6,2015-07-22,2885.0,09:30
5:6,2015-07-22,2861.0,09:45
5:6,2015-07-22,2859.0,10:00
5:6,2015-07-22,2883.0,10:15
5:6,2015-07-22,2811.0,10:30
5:6,2015-07-22,2928.0,10:45
5:6,2015-07-22,2841.0,11:00
5:6,2015-07-22,2946.0,11:15
3:9,2017-11-03,2569.0,08:30
3:9,2017-11-03,2375.0,08:45
3:9,2017-11-03,2993.0,09:00
3:9,2017-11-03,3220.0,09:15
3:9,2017-11-03,3127.0,13:00
3:9,2017-11-03,2356.0,16:30
3:13,2014-04-28,3445.0,03:30
3:13,2014-04-28,3390.0,03:45
3:13,2014-04-28,3156.0,05:15
3:20,2014-04-28,2464.0,00:00
3:20,2014-04-28,2356.0,00:15
3:20,2014-04-28,2390.0,00:30
3:20,2014-04-28,2335.0,00:45
3:20,2014-04-28,2301.0,01:00
3:20,2014-04-28,2279.0,01:15
3:20,2014-04-28,2241.0,01:30
3:20,2014-04-28,2365.0,01:45
3:20,2014-04-28,2360.0,02:00
3:20,2014-04-28,2258.0,02:15
3:20,2014-04-28,2317.0,02:30
3:20,2014-04-28,2370.0,02:45
3:20,2014-04-28,2272.0,03:00
3:20,2014-04-28,2324.0,03:15
3:20,2014-04-28,2320.0,03:30
3:20,2014-04-28,2295.0,03:45
3:20,2014-04-28,2371.0,04:00
3:20,2014-04-28,2273.0,04:15
3:20,2014-04-28,2288.0,04:30
3:20,2014-04-28,2284.0,04:45
3:20,2014-04-28,2293.0,05:00
3:20,2014-04-28,2267.0,05:15
3:20,2014-04-28,2293.0,05:30
3:20,2014-04-28,2366.0,05:45
3:20,2014-04-28,2420.0,06:00
3:20,2014-04-28,2301.0,06:15
3:20,2014-04-28,2320.0,06:30
3:20,2014-04-28,2315.0,06:45
3:20,2014-04-28,2490.0,07:00
3:20,2014-04-28,2387.0,07:15
3:20,2014-04-28,2345.0,07:30
3:20,2014-04-28,2325.0,07:45
3:20,2014-04-28,2244.0,08:00
3:20,2014-04-28,2354.0,08:15
3:20,2014-04-28,2385.0,08:30
3:20,2014-04-28,2259.0,08:45
3:20,2014-04-28,2233.0,09:00
3:20,2014-04-28,2966.0,09:15
3:20,2014-04-28,2523.0,09:30
3:20,2014-04-28,2357.0,09:45
3:20,2014-04-28,2291.0,10:00
3:20,2014-04-28,2376.0,10:15
3:20,2014-04-28,2427.0,10:30
3:20,2014-04-28,2385.0,10:45
3:20,2014-04-28,2319.0,11:00
3:20,2014-04-28,2423.0,11:15
3:20,2014-04-28,2413.0,11:30
3:20,2014-04-28,2359.0,11:45
3:20,2014-04-28,2377.0,12:00
3:20,2014-04-28,2575.0,12:15
3:20,2014-04-28,2542.0,12:30
3:20,2014-04-28,3040.0,12:45
3:20,2014-04-28,2648.0,13:00
3:20,2014-04-28,3879.0,13:15
3:20,2014-04-28,2906.0,13:30
3:20,2014-04-28,3237.0,13:45
3:20,2014-04-28,2377.0,14:00
3:20,2014-04-28,2446.0,14:15
3:20,2014-04-28,2402.0,14:30
3:20,2014-04-28,2495.0,14:45
3:20,2014-04-28,3329.0,15:00
3:20,2014-04-28,3744.0,15:15
3:20,2014-04-28,4225.0,15:30
3:20,2014-04-28,3219.0,15:45
3:20,2014-04-28,3844.0,16:00
3:20,2014-04-28,2207.0,16:15
3:20,2014-04-28,3555.0,22:30
3:20,2014-04-28,2654.0,22:45
3:20,2014-04-28,2543.0,23:00
3:20,2014-04-28,2722.0,23:45
21:12,2017-05-22,2038.0,02:30
21:12,2017-05-22,2527.0,03:30
21:12,2017-05-22,2217.0,04:15
21:12,2017-05-22,2381.0,04:30
21:12,2017-05-22,2312.0,04:45
21:12,2017-05-22,2751.0,05:00
21:12,2017-05-22,3220.0,05:15
21:12,2017-05-22,3422.0,05:30
21:12,2017-05-22,2751.0,05:45
21:12,2017-05-22,2570.0,06:00
21:12,2017-05-22,2172.0,06:15
21:12,2017-05-22,2446.0,06:30
21:12,2017-05-22,2447.0,06:45
21:12,2017-05-22,2424.0,07:00
21:12,2017-05-22,2320.0,07:15
3:5,2011-03-14,3517.0,00:45
3:5,2011-03-14,2293.0,01:00
3:5,2011-03-14,2502.0,01:15
3:5,2011-03-14,3586.0,01:30
3:5,2011-03-14,3072.0,03:00
3:5,2011-03-14,3077.0,03:15
3:5,2011-03-14,2612.0,10:45
3:5,2011-03-14,2755.0,11:00
3:5,2011-03-14,2836.0,19:00
3:5,2011-03-14,3569.0,19:15
3:5,2011-03-14,3631.0,19:30
3:5,2011-03-14,3596.0,19:45
3:5,2011-03-14,3323.0,20:00
3:5,2011-03-14,3306.0,20:15
3:5,2011-03-14,3250.0,20:30
3:5,2011-03-14,2876.0,20:45
3:5,2011-03-14,2699.0,21:00
3:5,2011-03-14,2840.0,21:15
3:5,2011-03-14,2787.0,21:30
3:5,2011-03-14,2838.0,21:45
3:5,2011-03-14,2544.0,22:00
3:5,2011-03-14,2470.0,22:15
3:5,2011-03-14,2990.0,22:30
3:5,2011-03-14,2688.0,22:45
3:5,2011-03-14,2627.0,23:00
3:5,2011-03-14,2892.0,23:15
3:5,2011-03-14,2909.0,23:30
3:5,2011-03-14,2990.0,23:45
21:12,2017-02-07,3749.0,00:00
21:12,2017-02-07,3453.0,00:15
21:12,2017-02-07,4496.0,00:30
21:12,2017-02-07,4801.0,00:45
21:12,2017-02-07,4271.0,01:00
21:12,2017-02-07,3756.0,01:15
21:12,2017-02-07,3796.0,01:30
21:12,2017-02-07,3737.0,01:45
21:12,2017-02-07,3499.0,02:00
21:12,2017-02-07,3123.0,02:15
21:12,2017-02-07,3169.0,02:30
21:12,2017-02-07,3007.0,02:45
21:12,2017-02-07,2652.0,03:00
21:12,2017-02-07,3036.0,03:15
21:12,2017-02-07,3000.0,03:30
21:12,2017-02-07,2390.0,03:45
21:12,2017-02-07,3017.0,08:00
21:12,2017-02-07,2274.0,08:15
21:12,2017-02-07,2160.0,17:45
21:12,2017-02-07,2069.0,18:00
21:12,2017-02-07,3189.0,20:30
21:12,2017-02-07,2920.0,20:45
21:12,2017-02-07,2751.0,21:00
21:12,2017-02-07,2594.0,21:15
21:12,2017-02-07,3666.0,21:30
21:12,2017-02-07,3054.0,21:45
21:12,2017-02-07,2381.0,22:00
3:13,2014-09-09,2052.0,23:15
3:13,2014-02-04,2968.0,01:15
3:13,2014-02-04,2748.0,03:45
3:13,2014-02-04,4547.0,04:15
3:13,2014-02-04,3043.0,04:30
3:13,2014-02-04,2132.0,05:00
3:13,2014-02-04,4016.0,05:15
3:13,2014-02-04,3964.0,05:30
3:13,2014-02-04,2065.0,05:45
3:13,2014-02-04,2616.0,06:15
3:13,2014-02-04,3121.0,06:30
3:13,2014-02-04,2955.0,08:30
3:13,2014-02-04,2021.0,10:45
3:13,2014-02-04,2597.0,11:30
3:13,2014-02-04,2687.0,20:45
3:13,2014-02-04,2106.0,22:30
3:13,2014-02-04,3179.0,22:45
3:13,2014-02-04,2360.0,23:15
3:9,2016-12-09,2220.0,12:45
3:9,2016-12-09,2066.0,13:15
3:23,2016-12-09,7100.0,00:00
3:23,2016-12-09,7225.0,00:15
3:23,2016-12-09,5993.0,00:30
3:23,2016-12-09,2736.0,00:45
3:23,2016-12-09,2099.0,03:00
3:23,2016-12-09,2449.0,06:30
3:23,2016-12-09,3104.0,06:45
3:23,2016-12-09,5613.0,07:00
3:23,2016-12-09,7507.0,07:15
3:23,2016-12-09,2137.0,07:30
3:23,2016-12-09,2272.0,08:30
3:23,2016-12-09,2413.0,08:45
3:23,2016-12-09,2576.0,09:15
3:23,2016-12-09,2275.0,21:30
3:23,2016-12-09,2832.0,21:45
3:23,2016-12-09,3581.0,22:00
3:13,2015-03-31,2166.0,04:45
3:13,2015-03-31,2187.0,05:00
3:13,2015-03-31,2891.0,05:30
3:13,2015-03-31,3258.0,06:00
3:13,2015-03-31,3440.0,06:15
3:13,2015-03-31,2240.0,06:30
3:9,2016-08-27,2065.0,13:30
3:9,2016-08-27,2414.0,13:45
3:13,2016-08-27,2026.0,14:15
3:13,2016-08-27,2552.0,15:30
3:23,2016-08-27,2702.0,00:00
3:23,2016-08-27,3189.0,00:45
3:23,2016-08-27,4913.0,01:00
3:23,2016-08-27,4596.0,01:15
3:23,2016-08-27,3098.0,01:30
21:12,2017-01-20,7847.0,00:00
21:12,2017-01-20,7672.0,00:15
21:12,2017-01-20,7125.0,00:30
21:12,2017-01-20,6619.0,00:45
21:12,2017-01-20,5786.0,01:00
21:12,2017-01-20,4881.0,01:15
21:12,2017-01-20,2958.0,01:30
21:12,2017-01-20,2119.0,07:45
21:12,2017-01-20,4686.0,08:00
21:12,2017-01-20,6362.0,08:15
21:12,2017-01-20,5423.0,08:30
21:12,2017-01-20,2898.0,08:45
21:12,2017-01-20,5018.0,09:00
21:12,2017-01-20,5978.0,09:15
21:12,2017-01-20,5792.0,10:15
21:12,2017-01-20,2419.0,11:45
21:12,2017-01-20,2353.0,14:00
21:12,2017-01-20,2366.0,14:15
21:12,2017-01-20,2229.0,14:30
21:12,2017-01-20,2185.0,17:15
21:12,2017-01-20,2036.0,17:30
21:12,2017-01-20,2014.0,17:45
21:12,2017-01-20,2075.0,18:00
21:12,2017-01-20,2199.0,18:15
7:2,2012-08-30,3633.0,23:30
7:2,2012-08-30,2442.0,23:45
7:2,2016-04-30,2017.0,14:00
7:2,2016-04-30,2364.0,14:15
7:2,2016-04-30,2237.0,16:00
7:2,2016-04-30,2576.0,16:15
7:2,2016-04-30,2567.0,16:30
7:2,2016-04-30,2020.0,21:30
7:14,2015-10-18,6377.0,00:00
7:14,2015-10-18,6226.0,00:15
7:14,2015-10-18,5853.0,00:30
7:14,2015-10-18,6141.0,00:45
7:14,2015-10-18,6055.0,01:00
7:14,2015-10-18,5781.0,01:15
7:14,2015-10-18,5787.0,01:30
7:14,2015-10-18,5843.0,01:45
7:14,2015-10-18,6027.0,02:00
7:14,2015-10-18,5324.0,02:15
7:14,2015-10-18,4199.0,02:30
7:14,2015-10-18,2525.0,02:45
7:14,2015-10-18,2282.0,03:15
7:14,2015-10-18,2751.0,07:45
7:14,2015-10-18,3308.0,08:00
7:14,2015-10-18,4014.0,08:15
7:14,2015-10-18,5979.0,08:30
7:14,2015-10-18,7408.0,08:45
7:14,2015-10-18,7817.0,09:00
7:14,2015-10-18,9828.0,09:15
7:14,2015-10-18,9260.0,09:30
7:14,2015-10-18,5080.0,09:45
7:14,2015-10-18,2342.0,13:15
7:14,2015-10-18,4474.0,13:30
7:14,2015-10-18,5530.0,13:45
7:14,2015-10-18,5004.0,14:00
7:14,2015-10-18,4040.0,14:15
7:14,2015-10-18,4472.0,14:30
7:14,2015-10-18,4747.0,14:45
7:14,2015-10-18,4993.0,15:00
7:14,2015-10-18,3950.0,15:15
7:14,2015-10-18,2623.0,15:30
7:14,2015-10-18,3466.0,16:45
7:14,2015-10-18,5449.0,17:00
7:14,2015-10-18,7301.0,17:15
7:14,2015-10-18,7699.0,17:30
7:14,2015-10-18,8133.0,17:45
7:14,2015-10-18,8336.0,18:00
7:14,2015-10-18,8655.0,18:15
7:14,2015-10-18,8378.0,18:30
7:14,2015-10-18,8701.0,18:45
7:14,2015-10-18,7261.0,19:00
7:14,2015-10-18,5632.0,19:15
7:14,2015-10-18,3938.0,19:30
7:14,2015-10-18,3781.0,19:45
7:14,2015-10-18,4076.0,20:00
7:14,2015-10-18,3114.0,20:15
7:14,2015-10-18,3345.0,20:30
7:14,2015-10-18,5161.0,20:45
7:14,2015-10-18,5127.0,21:00
7:14,2015-10-18,5095.0,21:15
7:14,2015-10-18,5360.0,21:30
7:14,2015-10-18,5384.0,21:45
7:14,2015-10-18,5937.0,22:00
7:14,2015-10-18,6661.0,22:15
7:14,2015-10-18,5979.0,22:30
7:14,2015-10-18,6024.0,22:45
7:14,2015-10-18,5583.0,23:00
7:14,2015-10-18,5847.0,23:15
7:14,2015-10-18,5368.0,23:30
7:14,2015-10-18,6047.0,23:45
3:5,2011-12-24,13241.0,00:00
3:5,2011-12-24,13246.0,00:15
3:5,2011-12-24,13266.0,00:30
3:5,2011-12-24,13164.0,00:45
3:5,2011-12-24,11055.0,01:00
3:5,2011-12-24,4173.0,01:15
3:5,2011-12-24,3670.0,02:00
3:5,2011-12-24,4594.0,02:30
3:5,2011-12-24,7474.0,02:45
3:5,2011-12-24,9118.0,03:00
3:5,2011-12-24,10207.0,03:15
3:5,2011-12-24,10622.0,03:30
3:5,2011-12-24,9748.0,03:45
3:5,2011-12-24,8565.0,04:00
3:5,2011-12-24,3312.0,04:15
3:5,2011-12-24,4543.0,05:45
3:5,2011-12-24,6981.0,06:00
3:5,2011-12-24,7648.0,06:15
3:5,2011-12-24,8996.0,06:30
3:5,2011-12-24,9464.0,06:45
3:5,2011-12-24,10863.0,07:00
3:5,2011-12-24,12864.0,07:15
3:5,2011-12-24,13314.0,07:30
3:5,2011-12-24,13377.0,07:45
3:5,2011-12-24,12981.0,08:00
3:5,2011-12-24,3832.0,08:15
3:5,2011-12-24,2785.0,09:30
3:5,2011-12-24,3836.0,09:45
3:5,2011-12-24,3134.0,10:00
3:5,2011-12-24,3052.0,10:15
3:5,2011-12-24,6602.0,11:15
3:5,2011-12-24,9062.0,11:30
3:5,2011-12-24,7339.0,11:45
3:5,2011-12-24,7833.0,12:00
3:5,2011-12-24,2094.0,12:15
3:5,2011-12-24,3458.0,23:30
3:5,2011-12-24,4293.0,23:45
3:13,2016-07-19,2669.0,00:00
3:13,2013-05-02,2879.0,08:45
7:14,2011-03-12,2198.0,02:30
7:14,2011-03-12,2060.0,02:45
7:14,2011-03-12,2249.0,03:00
7:14,2011-03-12,2818.0,03:15
7:14,2011-03-12,2015.0,03:30
7:14,2011-03-12,2303.0,03:45
7:14,2011-03-12,2650.0,04:00
7:14,2011-03-12,2282.0,04:15
7:14,2011-03-12,2148.0,08:15
7:14,2011-03-12,2809.0,08:30
7:14,2011-03-12,2654.0,08:45
7:14,2011-03-12,2183.0,09:00
7:14,2011-03-12,2931.0,10:15
7:14,2011-03-12,2305.0,18:45
7:14,2011-03-12,2262.0,19:00
7:14,2011-03-12,2411.0,19:15
7:14,2011-03-12,2353.0,19:30
7:14,2011-03-12,3297.0,19:45
7:14,2011-03-12,3106.0,20:00
7:14,2011-03-12,2736.0,20:15
7:14,2011-03-12,2592.0,20:30
7:14,2011-03-12,2421.0,20:45
7:14,2011-03-12,2581.0,21:00
7:14,2011-03-12,2079.0,21:15
7:14,2011-03-12,2270.0,21:30
7:14,2011-03-12,2753.0,21:45
7:14,2011-03-12,2372.0,22:00
7:14,2011-03-12,2299.0,22:15
7:14,2011-03-12,2277.0,22:30
7:14,2011-03-12,2385.0,22:45
7:14,2011-03-12,3145.0,23:00
7:14,2011-03-12,3439.0,23:15
7:14,2011-03-12,2357.0,23:30
3:11,2013-02-02,4159.0,00:00
3:11,2013-02-02,2323.0,00:15
3:11,2013-02-02,3222.0,00:45
3:11,2013-02-02,4891.0,02:15
3:11,2013-02-02,3750.0,02:30
3:11,2013-02-02,5511.0,02:45
3:11,2013-02-02,3968.0,03:00
3:11,2013-02-02,2929.0,03:15
3:11,2013-02-02,3140.0,03:30
3:11,2013-02-02,5241.0,03:45
3:11,2013-02-02,3216.0,04:00
3:11,2013-02-02,5355.0,05:45
3:11,2013-02-02,3319.0,06:00
3:11,2013-02-02,2617.0,06:15
3:11,2013-02-02,2008.0,06:45
3:11,2013-02-02,4392.0,07:00
3:11,2013-02-02,2271.0,07:15
3:11,2013-02-02,2425.0,15:45
3:11,2013-02-02,2095.0,17:00
21:12,2016-12-25,2124.0,07:45
21:12,2016-12-25,2374.0,08:15
21:12,2016-12-25,5541.0,08:30
21:12,2016-12-25,6699.0,08:45
21:12,2016-12-25,6287.0,09:00
21:12,2016-12-25,2202.0,13:45
21:12,2016-12-25,3869.0,14:00
21:12,2016-12-25,4105.0,14:15
21:12,2016-12-25,2992.0,14:30
21:12,2016-12-25,3181.0,17:15
21:12,2016-12-25,3228.0,17:30
21:12,2017-06-02,2581.0,00:00
21:12,2017-06-02,4879.0,00:45
21:12,2017-06-02,4960.0,01:00
21:12,2017-06-02,4157.0,01:30
21:12,2017-06-02,3132.0,01:45
21:12,2017-06-02,2386.0,02:15
21:12,2017-06-02,3571.0,03:00
21:12,2017-06-02,4651.0,03:15
21:12,2017-06-02,5190.0,03:30
21:12,2017-06-02,5143.0,03:45
21:12,2017-06-02,6051.0,04:00
21:12,2017-06-02,5864.0,04:15
21:12,2017-06-02,6101.0,04:30
21:12,2017-06-02,5647.0,04:45
21:12,2017-06-02,5849.0,05:00
21:12,2017-06-02,2600.0,05:30
21:12,2017-06-02,4213.0,05:45
21:12,2017-06-02,4176.0,06:00
21:12,2017-06-02,3083.0,06:15
21:12,2017-06-02,4172.0,06:30
21:12,2017-06-02,4085.0,07:00
21:12,2017-06-02,3007.0,07:15
21:12,2017-06-02,3259.0,07:30
21:12,2017-06-02,3731.0,07:45
21:12,2017-06-02,2437.0,08:00
21:12,2017-06-02,2021.0,19:30
21:12,2017-06-02,2518.0,20:15
21:12,2017-06-02,2850.0,23:00
7:2,2016-06-03,3367.0,01:00
7:2,2016-06-03,4468.0,01:15
7:2,2016-06-03,4351.0,01:30
7:2,2016-06-03,4234.0,01:45
7:2,2016-06-03,4434.0,02:00
7:2,2016-06-03,4249.0,02:15
7:2,2016-06-03,3945.0,02:30
7:2,2016-06-03,4379.0,02:45
7:2,2016-06-03,4504.0,03:00
7:2,2016-06-03,4045.0,03:15
7:2,2016-06-03,3935.0,03:30
7:2,2016-06-03,3736.0,03:45
7:2,2016-06-03,3390.0,04:00
7:2,2016-06-03,3261.0,04:15
7:2,2016-06-03,3065.0,04:30
7:2,2016-06-03,2516.0,04:45
7:2,2016-06-03,2389.0,05:00
7:2,2016-06-03,2344.0,12:00
7:2,2016-06-03,2740.0,12:30
7:2,2016-06-03,2922.0,12:45
7:2,2016-06-03,2460.0,13:30
7:2,2016-06-03,2084.0,14:00
7:2,2016-06-03,2428.0,14:15
7:2,2016-06-03,2482.0,14:30
7:2,2016-06-03,3050.0,14:45
7:2,2016-06-03,2627.0,15:00
7:2,2016-06-03,2996.0,15:15
7:2,2016-06-03,2568.0,16:15
7:2,2016-06-03,2649.0,16:30
7:2,2016-06-03,2661.0,16:45
7:2,2016-06-03,3005.0,17:00
7:2,2016-06-03,2962.0,17:15
7:2,2016-06-03,2600.0,17:30
7:2,2016-06-03,3158.0,17:45
7:2,2016-06-03,2698.0,18:00
7:2,2016-06-03,2084.0,19:00
3:9,2017-12-22,2656.0,08:45
3:9,2017-12-22,3324.0,10:15
3:9,2017-12-22,3198.0,10:30
3:9,2017-12-22,3338.0,10:45
3:9,2017-12-22,3235.0,11:45
3:9,2017-12-22,3187.0,12:00
3:9,2017-12-22,2665.0,12:15
3:9,2017-12-22,3123.0,14:15
3:9,2017-12-22,3510.0,14:30
3:9,2017-12-22,3713.0,14:45
3:9,2017-12-22,3803.0,15:00
3:9,2017-12-22,2268.0,17:30
3:9,2017-12-22,2409.0,18:45
3:13,2017-12-22,2717.0,08:45
7:2,2016-06-26,3261.0,16:00
7:2,2016-06-26,5648.0,22:30
7:2,2016-06-26,8914.0,22:45
7:2,2016-06-26,5867.0,23:00
7:2,2016-06-26,2819.0,23:15
3:13,2016-07-07,2441.0,00:45
3:13,2016-07-07,2291.0,01:00
3:13,2016-07-07,2883.0,04:00
3:13,2016-07-07,2027.0,04:45
3:13,2016-07-07,2690.0,05:15
3:13,2016-07-07,3000.0,05:30
3:13,2016-07-07,2070.0,06:00
3:11,2013-01-06,2355.0,03:45
3:11,2013-01-06,5107.0,05:30
3:11,2013-01-06,3817.0,05:45
3:11,2013-01-06,4002.0,07:45
3:11,2013-01-06,3457.0,08:00
3:13,2015-10-07,2214.0,01:15
3:13,2015-10-07,2775.0,01:30
3:13,2015-10-07,2754.0,01:45
3:13,2015-10-07,3317.0,02:30
3:13,2015-10-07,2500.0,02:45
3:13,2015-10-07,2614.0,03:00
3:13,2015-10-07,2552.0,03:45
3:13,2015-10-07,2028.0,05:30
3:13,2014-09-14,3204.0,02:00
3:13,2014-09-14,2576.0,05:15
3:13,2014-09-14,3715.0,05:30
3:13,2014-09-14,4127.0,05:45
3:13,2014-09-14,4124.0,06:00
3:13,2014-09-14,4407.0,08:00
3:13,2014-09-14,2286.0,16:00
3:13,2014-09-14,2775.0,21:30
3:13,2014-09-14,2672.0,22:00
3:13,2015-10-17,2162.0,19:00
3:13,2015-10-17,2264.0,21:30
3:13,2014-04-18,2589.0,00:30
3:13,2014-04-18,2614.0,01:00
3:13,2014-04-18,2272.0,02:00
3:13,2014-04-18,2192.0,02:30
3:13,2014-04-18,3308.0,03:00
3:13,2014-04-18,2982.0,03:15
3:13,2014-04-18,2080.0,04:45
3:13,2014-04-18,2601.0,20:30
7:2,2012-06-25,2475.0,10:15
3:13,2016-06-23,3549.0,04:00
3:13,2016-06-23,2570.0,05:15
3:20,2016-06-23,3886.0,06:45
3:20,2016-06-23,3042.0,08:00
3:20,2016-06-23,2838.0,08:15
3:20,2016-06-23,2832.0,08:30
3:20,2016-06-23,2852.0,08:45
3:20,2016-06-23,2836.0,09:00
3:20,2016-06-23,2808.0,09:15
3:20,2016-06-23,2843.0,09:30
3:20,2016-06-23,2845.0,09:45
3:20,2016-06-23,2834.0,10:00
3:20,2016-06-23,2822.0,10:15
3:20,2016-06-23,2849.0,10:30
3:20,2016-06-23,2854.0,10:45
3:20,2016-06-23,2852.0,11:00
3:20,2016-06-23,2851.0,11:15
3:20,2016-06-23,2840.0,11:30
3:20,2016-06-23,2847.0,11:45
3:20,2016-06-23,2830.0,12:00
3:20,2016-06-23,2849.0,12:15
3:20,2016-06-23,2836.0,12:30
3:20,2016-06-23,2846.0,12:45
3:20,2016-06-23,2840.0,13:00
3:20,2016-06-23,2844.0,13:15
3:20,2016-06-23,2884.0,13:30
3:20,2016-06-23,2876.0,13:45
3:20,2016-06-23,2883.0,14:00
3:20,2016-06-23,2887.0,14:15
3:20,2016-06-23,2894.0,14:30
3:20,2016-06-23,2882.0,14:45
3:20,2016-06-23,2868.0,15:00
3:20,2016-06-23,2875.0,15:15
3:20,2016-06-23,2897.0,15:30
3:20,2016-06-23,2881.0,15:45
3:20,2016-06-23,2863.0,16:00
3:20,2016-06-23,2872.0,16:15
3:20,2016-06-23,2875.0,16:30
3:20,2016-06-23,2904.0,16:45
3:20,2016-06-23,2898.0,17:00
3:20,2016-06-23,2885.0,17:15
3:20,2016-06-23,2908.0,17:30
3:20,2016-06-23,2900.0,17:45
3:20,2016-06-23,2913.0,18:00
3:20,2016-06-23,2901.0,18:15
3:20,2016-06-23,2889.0,18:30
3:20,2016-06-23,2885.0,18:45
3:20,2016-06-23,2876.0,19:00
3:20,2016-06-23,2868.0,19:15
3:20,2016-06-23,2844.0,19:30
3:20,2016-06-23,2866.0,19:45
3:20,2016-06-23,2831.0,20:00
3:20,2016-06-23,2828.0,20:15
3:20,2016-06-23,2844.0,20:30
3:20,2016-06-23,2847.0,20:45
3:20,2016-06-23,2845.0,21:00
3:20,2016-06-23,2848.0,21:15
3:20,2016-06-23,2843.0,21:30
3:20,2016-06-23,2836.0,21:45
3:20,2016-06-23,2834.0,22:00
3:20,2016-06-23,2839.0,22:15
3:20,2016-06-23,2809.0,22:30
3:20,2016-06-23,2824.0,22:45
3:20,2016-06-23,2842.0,23:00
3:20,2016-06-23,2838.0,23:15
3:20,2016-06-23,2837.0,23:30
3:20,2016-06-23,2829.0,23:45
3:13,2014-12-15,2008.0,03:00
3:13,2014-12-15,6226.0,04:00
3:13,2014-12-15,2123.0,04:15
3:13,2014-12-15,2222.0,04:30
3:13,2014-12-15,3660.0,05:15
3:13,2014-12-15,3773.0,05:30
3:23,2014-12-15,3077.0,01:15
3:23,2014-12-15,4497.0,01:30
3:23,2014-12-15,4782.0,01:45
3:23,2014-12-15,3109.0,02:00
3:23,2014-12-15,3163.0,04:00
3:23,2014-12-15,4998.0,04:15
3:23,2014-12-15,5352.0,04:30
3:23,2014-12-15,3492.0,04:45
3:23,2014-12-15,3795.0,08:30
3:23,2014-12-15,3886.0,08:45
3:23,2014-12-15,3341.0,09:00
3:23,2014-12-15,3880.0,09:15
3:23,2014-12-15,4082.0,09:30
3:23,2014-12-15,4101.0,09:45
3:23,2014-12-15,3610.0,10:00
3:23,2014-12-15,2126.0,10:15
3:23,2014-12-15,2070.0,13:15
3:23,2014-12-15,3114.0,13:30
3:23,2014-12-15,2499.0,21:15
3:23,2014-12-15,4064.0,21:30
3:23,2014-12-15,4054.0,21:45
3:23,2014-12-15,3579.0,22:00
3:23,2014-12-15,2764.0,22:15
3:23,2014-12-15,2589.0,23:45
3:9,2017-10-02,2133.0,07:15
3:9,2017-10-02,3536.0,09:00
3:9,2017-10-02,2958.0,09:15
3:9,2017-10-02,2536.0,09:30
3:9,2017-10-02,2901.0,12:30
3:9,2017-10-02,3211.0,12:45
3:9,2017-10-02,2637.0,13:00
3:9,2017-10-02,2176.0,13:15
3:9,2017-10-02,2697.0,14:45
3:9,2017-10-02,2247.0,15:00
3:9,2017-10-02,2944.0,16:00
3:9,2017-10-02,2089.0,17:00
4:11,2013-07-21,2087.0,11:30
4:11,2013-07-21,3178.0,11:45
4:11,2013-07-21,2848.0,12:00
4:11,2013-07-21,4030.0,12:15
4:11,2013-07-21,3181.0,12:30
4:11,2013-07-21,2002.0,12:45
4:11,2013-07-21,3322.0,15:15
4:11,2013-07-21,3984.0,16:15
4:11,2013-07-21,2862.0,16:30
3:11,2013-04-23,2170.0,22:30
3:13,2013-04-23,2384.0,00:15
3:13,2013-04-23,2804.0,01:45
3:13,2013-04-23,2359.0,02:30
3:13,2013-04-23,3419.0,04:00
3:13,2013-04-23,3403.0,05:00
3:13,2013-04-23,4096.0,05:30
3:13,2013-04-23,3774.0,05:45
3:13,2013-04-23,3475.0,06:00
3:13,2013-04-23,2829.0,06:15
3:13,2013-04-23,4726.0,06:30
3:13,2013-04-23,3935.0,06:45
3:13,2013-04-23,2276.0,07:15
