t-4,t-3,t-2,t-1,Y
2.0,10.0,7.0,2.0,1.0
10.0,7.0,2.0,1.0,7.0
7.0,2.0,1.0,7.0,14.0
2.0,1.0,7.0,14.0,17.0
1.0,7.0,14.0,17.0,18.0
7.0,14.0,17.0,18.0,19.0
14.0,17.0,18.0,19.0,24.0
17.0,18.0,19.0,24.0,21.0
18.0,19.0,24.0,21.0,24.0
19.0,24.0,21.0,24.0,23.0
24.0,21.0,24.0,23.0,24.0
21.0,24.0,23.0,24.0,23.0
24.0,23.0,24.0,23.0,33.0
23.0,24.0,23.0,33.0,39.0
24.0,23.0,33.0,39.0,29.0
23.0,33.0,39.0,29.0,48.0
33.0,39.0,29.0,48.0,43.0
39.0,29.0,48.0,43.0,48.0
29.0,48.0,43.0,48.0,51.0
48.0,43.0,48.0,51.0,45.0
43.0,48.0,51.0,45.0,46.0
48.0,51.0,45.0,46.0,59.0
51.0,45.0,46.0,59.0,51.0
45.0,46.0,59.0,51.0,58.0
46.0,59.0,51.0,58.0,59.0
59.0,51.0,58.0,59.0,52.0
51.0,58.0,59.0,52.0,61.0
58.0,59.0,52.0,61.0,63.0
59.0,52.0,61.0,63.0,60.0
52.0,61.0,63.0,60.0,50.0
61.0,63.0,60.0,50.0,44.0
63.0,60.0,50.0,44.0,57.0
60.0,50.0,44.0,57.0,48.0
50.0,44.0,57.0,48.0,43.0
44.0,57.0,48.0,43.0,46.0
57.0,48.0,43.0,46.0,58.0
48.0,43.0,46.0,58.0,47.0
43.0,46.0,58.0,47.0,52.0
46.0,58.0,47.0,52.0,50.0
58.0,47.0,52.0,50.0,49.0
47.0,52.0,50.0,49.0,46.0
52.0,50.0,49.0,46.0,58.0
50.0,49.0,46.0,58.0,60.0
49.0,46.0,58.0,60.0,61.0
46.0,58.0,60.0,61.0,53.0
58.0,60.0,61.0,53.0,56.0
60.0,61.0,53.0,56.0,65.0
61.0,53.0,56.0,65.0,67.0
53.0,56.0,65.0,67.0,70.0
56.0,65.0,67.0,70.0,75.0
65.0,67.0,70.0,75.0,63.0
67.0,70.0,75.0,63.0,68.0
70.0,75.0,63.0,68.0,73.0
75.0,63.0,68.0,73.0,70.0
63.0,68.0,73.0,70.0,60.0
68.0,73.0,70.0,60.0,79.0
73.0,70.0,60.0,79.0,63.0
70.0,60.0,79.0,63.0,70.0
60.0,79.0,63.0,70.0,70.0
79.0,63.0,70.0,70.0,55.0
63.0,70.0,70.0,55.0,55.0
70.0,70.0,55.0,55.0,45.0
70.0,55.0,55.0,45.0,45.0
55.0,55.0,45.0,45.0,37.0
55.0,45.0,45.0,37.0,30.0
45.0,45.0,37.0,30.0,35.0
45.0,37.0,30.0,35.0,31.0
37.0,30.0,35.0,31.0,28.0
30.0,35.0,31.0,28.0,38.0
35.0,31.0,28.0,38.0,26.0
31.0,28.0,38.0,26.0,23.0
28.0,38.0,26.0,23.0,25.0
38.0,26.0,23.0,25.0,20.0
26.0,23.0,25.0,20.0,31.0
23.0,25.0,20.0,31.0,14.0
15.0,23.0,10.0,15.0,9.0
23.0,10.0,15.0,9.0,7.0
10.0,15.0,9.0,7.0,12.0
15.0,9.0,7.0,12.0,11.0
9.0,7.0,12.0,11.0,5.0
7.0,12.0,11.0,5.0,6.0
12.0,11.0,5.0,6.0,6.0
11.0,5.0,6.0,6.0,3.0
5.0,6.0,6.0,3.0,7.0
6.0,6.0,3.0,7.0,3.0
6.0,3.0,7.0,3.0,7.0
3.0,7.0,3.0,7.0,4.0
7.0,3.0,7.0,4.0,7.0
3.0,7.0,4.0,7.0,4.0
7.0,4.0,7.0,4.0,5.0
4.0,7.0,4.0,5.0,10.0
7.0,4.0,5.0,10.0,3.0
4.0,5.0,10.0,3.0,5.0
5.0,10.0,3.0,5.0,6.0
10.0,3.0,5.0,6.0,8.0
3.0,5.0,6.0,8.0,15.0
5.0,6.0,8.0,15.0,19.0
6.0,8.0,15.0,19.0,19.0
8.0,15.0,19.0,19.0,16.0
15.0,19.0,19.0,16.0,21.0
19.0,19.0,16.0,21.0,22.0
19.0,16.0,21.0,22.0,29.0
16.0,21.0,22.0,29.0,29.0
21.0,22.0,29.0,29.0,28.0
22.0,29.0,29.0,28.0,33.0
29.0,29.0,28.0,33.0,35.0
29.0,28.0,33.0,35.0,35.0
28.0,33.0,35.0,35.0,36.0
33.0,35.0,35.0,36.0,39.0
35.0,35.0,36.0,39.0,42.0
35.0,36.0,39.0,42.0,45.0
36.0,39.0,42.0,45.0,54.0
39.0,42.0,45.0,54.0,44.0
42.0,45.0,54.0,44.0,43.0
45.0,54.0,44.0,43.0,43.0
54.0,44.0,43.0,43.0,53.0
44.0,43.0,43.0,53.0,45.0
43.0,43.0,53.0,45.0,55.0
43.0,53.0,45.0,55.0,42.0
53.0,45.0,55.0,42.0,58.0
45.0,55.0,42.0,58.0,65.0
55.0,42.0,58.0,65.0,67.0
42.0,58.0,65.0,67.0,45.0
58.0,65.0,67.0,45.0,53.0
65.0,67.0,45.0,53.0,35.0
67.0,45.0,53.0,35.0,42.0
45.0,53.0,35.0,42.0,48.0
53.0,35.0,42.0,48.0,59.0
35.0,42.0,48.0,59.0,51.0
42.0,48.0,59.0,51.0,47.0
48.0,59.0,51.0,47.0,50.0
59.0,51.0,47.0,50.0,48.0
51.0,47.0,50.0,48.0,51.0
47.0,50.0,48.0,51.0,60.0
50.0,48.0,51.0,60.0,52.0
48.0,51.0,60.0,52.0,63.0
51.0,60.0,52.0,63.0,73.0
60.0,52.0,63.0,73.0,76.0
52.0,63.0,73.0,76.0,86.0
63.0,73.0,76.0,86.0,82.0
73.0,76.0,86.0,82.0,85.0
76.0,86.0,82.0,85.0,72.0
86.0,82.0,85.0,72.0,86.0
82.0,85.0,72.0,86.0,81.0
85.0,72.0,86.0,81.0,72.0
72.0,86.0,81.0,72.0,81.0
86.0,81.0,72.0,81.0,76.0
81.0,72.0,81.0,76.0,73.0
72.0,81.0,76.0,73.0,83.0
81.0,76.0,73.0,83.0,79.0
76.0,73.0,83.0,79.0,70.0
73.0,83.0,79.0,70.0,75.0
83.0,79.0,70.0,75.0,52.0
79.0,70.0,75.0,52.0,39.0
70.0,75.0,52.0,39.0,44.0
75.0,52.0,39.0,44.0,38.0
52.0,39.0,44.0,38.0,39.0
39.0,44.0,38.0,39.0,36.0
44.0,38.0,39.0,36.0,26.0
38.0,39.0,36.0,26.0,31.0
39.0,36.0,26.0,31.0,22.0
36.0,26.0,31.0,22.0,28.0
26.0,31.0,22.0,28.0,26.0
31.0,22.0,28.0,26.0,21.0
22.0,28.0,26.0,21.0,19.0
28.0,26.0,21.0,19.0,35.0
26.0,21.0,19.0,35.0,20.0
22.0,27.0,13.0,10.0,16.0
27.0,13.0,10.0,16.0,10.0
13.0,10.0,16.0,10.0,11.0
10.0,16.0,10.0,11.0,12.0
16.0,10.0,11.0,12.0,15.0
10.0,11.0,12.0,15.0,16.0
11.0,12.0,15.0,16.0,12.0
12.0,15.0,16.0,12.0,7.0
15.0,16.0,12.0,7.0,10.0
16.0,12.0,7.0,10.0,9.0
12.0,7.0,10.0,9.0,8.0
7.0,10.0,9.0,8.0,8.0
10.0,9.0,8.0,8.0,6.0
9.0,8.0,8.0,6.0,4.0
8.0,8.0,6.0,4.0,12.0
8.0,6.0,4.0,12.0,11.0
6.0,4.0,12.0,11.0,8.0
4.0,12.0,11.0,8.0,7.0
12.0,11.0,8.0,7.0,8.0
11.0,8.0,7.0,8.0,11.0
8.0,7.0,8.0,11.0,20.666666666666668
7.0,8.0,11.0,20.666666666666668,25.222222222222225
8.0,11.0,20.666666666666668,25.222222222222225,24.40740740740741
11.0,20.666666666666668,25.222222222222225,24.40740740740741,18.0
20.666666666666668,25.222222222222225,24.40740740740741,18.0,19.0
25.222222222222225,24.40740740740741,18.0,19.0,27.0
24.40740740740741,18.0,19.0,27.0,27.0
18.0,19.0,27.0,27.0,32.0
19.0,27.0,27.0,32.0,36.0
27.0,27.0,32.0,36.0,31.0
27.0,32.0,36.0,31.0,41.0
32.0,36.0,31.0,41.0,39.0
36.0,31.0,41.0,39.0,29.0
31.0,41.0,39.0,29.0,41.0
41.0,39.0,29.0,41.0,44.0
39.0,29.0,41.0,44.0,39.0
29.0,41.0,44.0,39.0,52.0
41.0,44.0,39.0,52.0,43.0
44.0,39.0,52.0,43.0,42.0
39.0,52.0,43.0,42.0,57.0
52.0,43.0,42.0,57.0,63.0
43.0,42.0,57.0,63.0,55.0
42.0,57.0,63.0,55.0,56.0
57.0,63.0,55.0,56.0,67.0
63.0,55.0,56.0,67.0,68.0
55.0,56.0,67.0,68.0,73.33333333333333
56.0,67.0,68.0,73.33333333333333,66.0
67.0,68.0,73.33333333333333,66.0,70.0
68.0,73.33333333333333,66.0,70.0,55.0
73.33333333333333,66.0,70.0,55.0,54.0
66.0,70.0,55.0,54.0,51.0
70.0,55.0,54.0,51.0,41.0
55.0,54.0,51.0,41.0,53.0
54.0,51.0,41.0,53.0,59.0
51.0,41.0,53.0,59.0,55.0
41.0,53.0,59.0,55.0,64.0
53.0,59.0,55.0,64.0,51.0
59.0,55.0,64.0,51.0,68.0
55.0,64.0,51.0,68.0,59.0
64.0,51.0,68.0,59.0,67.66666666666667
51.0,68.0,59.0,67.66666666666667,62.0
68.0,59.0,67.66666666666667,62.0,76.0
59.0,67.66666666666667,62.0,76.0,79.0
67.66666666666667,62.0,76.0,79.0,66.0
62.0,76.0,79.0,66.0,85.0
76.0,79.0,66.0,85.0,90.0
79.0,66.0,85.0,90.0,79.0
66.0,85.0,90.0,79.0,72.0
85.0,90.0,79.0,72.0,66.0
90.0,79.0,72.0,66.0,72.0
79.0,72.0,66.0,72.0,70.0
72.0,66.0,72.0,70.0,83.0
66.0,72.0,70.0,83.0,70.0
72.0,70.0,83.0,70.0,71.0
70.0,83.0,70.0,71.0,63.0
83.0,70.0,71.0,63.0,81.0
70.0,71.0,63.0,81.0,74.0
71.0,63.0,81.0,74.0,71.66666666666667
63.0,81.0,74.0,71.66666666666667,63.0
81.0,74.0,71.66666666666667,63.0,61.0
74.0,71.66666666666667,63.0,61.0,40.0
71.66666666666667,63.0,61.0,40.0,34.0
63.0,61.0,40.0,34.0,38.0
61.0,40.0,34.0,38.0,41.0
40.0,34.0,38.0,41.0,35.0
34.0,38.0,41.0,35.0,29.0
38.0,41.0,35.0,29.0,32.333333333333336
41.0,35.0,29.0,32.333333333333336,27.0
35.0,29.0,32.333333333333336,27.0,30.0
29.0,32.333333333333336,27.0,30.0,25.0
32.333333333333336,27.0,30.0,25.0,30.0
27.0,30.0,25.0,30.0,24.0
24.0,20.0,15.0,21.0,15.0
20.0,15.0,21.0,15.0,13.0
15.0,21.0,15.0,13.0,17.0
21.0,15.0,13.0,17.0,14.0
15.0,13.0,17.0,14.0,21.0
13.0,17.0,14.0,21.0,16.0
17.0,14.0,21.0,16.0,16.0
14.0,21.0,16.0,16.0,13.0
21.0,16.0,16.0,13.0,21.0
16.0,16.0,13.0,21.0,20.0
16.0,13.0,21.0,20.0,14.0
13.0,21.0,20.0,14.0,15.0
21.0,20.0,14.0,15.0,12.0
20.0,14.0,15.0,12.0,11.0
14.0,15.0,12.0,11.0,11.0
15.0,12.0,11.0,11.0,12.0
12.0,11.0,11.0,12.0,15.0
11.0,11.0,12.0,15.0,12.0
11.0,12.0,15.0,12.0,14.0
12.0,15.0,12.0,14.0,18.0
15.0,12.0,14.0,18.0,16.0
12.0,14.0,18.0,16.0,22.666666666666668
14.0,18.0,16.0,22.666666666666668,23.88888888888889
18.0,16.0,22.666666666666668,23.88888888888889,21.0
16.0,22.666666666666668,23.88888888888889,21.0,21.0
22.666666666666668,23.88888888888889,21.0,21.0,16.0
23.88888888888889,21.0,21.0,16.0,26.0
21.0,21.0,16.0,26.0,21.0
21.0,16.0,26.0,21.0,21.0
16.0,26.0,21.0,21.0,19.0
26.0,21.0,21.0,19.0,23.0
21.0,21.0,19.0,23.0,25.0
21.0,19.0,23.0,25.0,32.0
19.0,23.0,25.0,32.0,20.0
23.0,25.0,32.0,20.0,25.0
25.0,32.0,20.0,25.0,26.0
32.0,20.0,25.0,26.0,23.0
20.0,25.0,26.0,23.0,21.0
25.0,26.0,23.0,21.0,27.0
26.0,23.0,21.0,27.0,29.0
23.0,21.0,27.0,29.0,20.0
21.0,27.0,29.0,20.0,30.0
27.0,29.0,20.0,30.0,30.0
29.0,20.0,30.0,30.0,26.0
20.0,30.0,30.0,26.0,19.0
30.0,30.0,26.0,19.0,47.0
30.0,26.0,19.0,47.0,41.0
26.0,19.0,47.0,41.0,30.0
19.0,47.0,41.0,30.0,34.0
47.0,41.0,30.0,34.0,38.0
41.0,30.0,34.0,38.0,29.0
30.0,34.0,38.0,29.0,30.0
34.0,38.0,29.0,30.0,33.0
38.0,29.0,30.0,33.0,27.0
29.0,30.0,33.0,27.0,25.0
30.0,33.0,27.0,25.0,22.0
33.0,27.0,25.0,22.0,27.0
27.0,25.0,22.0,27.0,18.0
25.0,22.0,27.0,18.0,18.0
22.0,27.0,18.0,18.0,17.0
27.0,18.0,18.0,17.0,16.0
18.0,18.0,17.0,16.0,29.0
18.0,17.0,16.0,29.0,28.0
17.0,16.0,29.0,28.0,19.0
16.0,29.0,28.0,19.0,24.0
29.0,28.0,19.0,24.0,25.0
28.0,19.0,24.0,25.0,20.0
19.0,24.0,25.0,20.0,31.0
24.0,25.0,20.0,31.0,32.0
25.0,20.0,31.0,32.0,22.0
20.0,31.0,32.0,22.0,36.0
31.0,32.0,22.0,36.0,34.0
32.0,22.0,36.0,34.0,29.0
22.0,36.0,34.0,29.0,34.0
36.0,34.0,29.0,34.0,23.0
34.0,29.0,34.0,23.0,34.0
29.0,34.0,23.0,34.0,33.0
34.0,23.0,34.0,33.0,31.0
23.0,34.0,33.0,31.0,22.0
34.0,33.0,31.0,22.0,35.0
33.0,31.0,22.0,35.0,19.0
31.0,22.0,35.0,19.0,23.0
22.0,35.0,19.0,23.0,24.0
35.0,19.0,23.0,24.0,22.0
19.0,23.0,24.0,22.0,18.0
23.0,24.0,22.0,18.0,24.0
24.0,22.0,18.0,24.0,24.0
22.0,18.0,24.0,24.0,34.0
18.0,24.0,24.0,34.0,23.0
24.0,24.0,34.0,23.0,19.0
24.0,34.0,23.0,19.0,24.0
34.0,23.0,19.0,24.0,32.0
26.0,21.0,13.0,13.0,20.0
21.0,13.0,13.0,20.0,27.0
13.0,13.0,20.0,27.0,20.0
13.0,20.0,27.0,20.0,27.0
20.0,27.0,20.0,27.0,25.0
27.0,20.0,27.0,25.0,29.0
20.0,27.0,25.0,29.0,28.333333333333332
27.0,25.0,29.0,28.333333333333332,24.0
25.0,29.0,28.333333333333332,24.0,24.0
29.0,28.333333333333332,24.0,24.0,27.0
28.333333333333332,24.0,24.0,27.0,28.333333333333332
24.0,24.0,27.0,28.333333333333332,28.444444444444443
24.0,27.0,28.333333333333332,28.444444444444443,28.814814814814813
27.0,28.333333333333332,28.444444444444443,28.814814814814813,28.604938271604937
28.333333333333332,28.444444444444443,28.814814814814813,28.604938271604937,24.53497942386831
28.444444444444443,28.814814814814813,28.604938271604937,24.53497942386831,20.0
28.814814814814813,28.604938271604937,24.53497942386831,20.0,21.0
28.604938271604937,24.53497942386831,20.0,21.0,16.0
24.53497942386831,20.0,21.0,16.0,17.0
20.0,21.0,16.0,17.0,17.0
21.0,16.0,17.0,17.0,20.0
16.0,17.0,17.0,20.0,16.0
17.0,17.0,20.0,16.0,14.0
17.0,20.0,16.0,14.0,15.0
20.0,16.0,14.0,15.0,18.0
16.0,14.0,15.0,18.0,13.0
14.0,15.0,18.0,13.0,12.0
15.0,18.0,13.0,12.0,19.0
18.0,13.0,12.0,19.0,13.0
13.0,12.0,19.0,13.0,17.0
12.0,19.0,13.0,17.0,15.0
19.0,13.0,17.0,15.0,14.0
13.0,17.0,15.0,14.0,10.0
17.0,15.0,14.0,10.0,19.0
15.0,14.0,10.0,19.0,24.0
14.0,10.0,19.0,24.0,21.0
10.0,19.0,24.0,21.0,24.0
19.0,24.0,21.0,24.0,18.0
24.0,21.0,24.0,18.0,18.0
21.0,24.0,18.0,18.0,19.0
24.0,18.0,18.0,19.0,20.0
18.0,18.0,19.0,20.0,21.0
18.0,19.0,20.0,21.0,22.0
19.0,20.0,21.0,22.0,19.0
20.0,21.0,22.0,19.0,23.0
21.0,22.0,19.0,23.0,23.0
22.0,19.0,23.0,23.0,36.0
19.0,23.0,23.0,36.0,31.0
23.0,23.0,36.0,31.0,30.0
23.0,36.0,31.0,30.0,23.0
36.0,31.0,30.0,23.0,19.0
31.0,30.0,23.0,19.0,26.0
30.0,23.0,19.0,26.0,26.0
23.0,19.0,26.0,26.0,21.0
19.0,26.0,26.0,21.0,25.0
26.0,26.0,21.0,25.0,15.0
26.0,21.0,25.0,15.0,31.0
21.0,25.0,15.0,31.0,23.0
25.0,15.0,31.0,23.0,28.0
15.0,31.0,23.0,28.0,26.0
31.0,23.0,28.0,26.0,34.0
23.0,28.0,26.0,34.0,26.0
28.0,26.0,34.0,26.0,40.0
26.0,34.0,26.0,40.0,39.0
34.0,26.0,40.0,39.0,37.0
26.0,40.0,39.0,37.0,43.0
40.0,39.0,37.0,43.0,32.0
39.0,37.0,43.0,32.0,32.0
37.0,43.0,32.0,32.0,32.0
43.0,32.0,32.0,32.0,31.0
32.0,32.0,32.0,31.0,31.0
32.0,32.0,31.0,31.0,32.0
32.0,31.0,31.0,32.0,31.0
31.0,31.0,32.0,31.0,40.0
31.0,32.0,31.0,40.0,23.0
32.0,31.0,40.0,23.0,29.0
31.0,40.0,23.0,29.0,43.0
40.0,23.0,29.0,43.0,31.0
23.0,29.0,43.0,31.0,23.0
29.0,43.0,31.0,23.0,26.0
43.0,31.0,23.0,26.0,29.0
31.0,23.0,26.0,29.0,27.0
23.0,26.0,29.0,27.0,20.0
26.0,29.0,27.0,20.0,13.0
29.0,27.0,20.0,13.0,19.0
27.0,20.0,13.0,19.0,18.0
20.0,13.0,19.0,18.0,17.0
13.0,19.0,18.0,17.0,18.0
19.0,18.0,17.0,18.0,24.0
18.0,17.0,18.0,24.0,19.0
17.0,18.0,24.0,19.0,11.0
18.0,24.0,19.0,11.0,21.0
13.0,12.0,14.0,11.0,7.0
12.0,14.0,11.0,7.0,5.0
14.0,11.0,7.0,5.0,5.0
11.0,7.0,5.0,5.0,8.0
7.0,5.0,5.0,8.0,3.0
5.0,5.0,8.0,3.0,3.0
5.0,8.0,3.0,3.0,5.0
8.0,3.0,3.0,5.0,2.0
3.0,3.0,5.0,2.0,6.0
3.0,5.0,2.0,6.0,5.0
5.0,2.0,6.0,5.0,3.0
2.0,6.0,5.0,3.0,3.0
6.0,5.0,3.0,3.0,3.0
5.0,3.0,3.0,3.0,5.0
3.0,3.0,3.0,5.0,4.0
3.0,3.0,5.0,4.0,3.0
3.0,5.0,4.0,3.0,3.0
5.0,4.0,3.0,3.0,7.0
4.0,3.0,3.0,7.0,10.0
3.0,3.0,7.0,10.0,13.0
3.0,7.0,10.0,13.0,14.0
7.0,10.0,13.0,14.0,19.0
10.0,13.0,14.0,19.0,25.0
13.0,14.0,19.0,25.0,17.0
14.0,19.0,25.0,17.0,28.0
19.0,25.0,17.0,28.0,28.0
25.0,17.0,28.0,28.0,34.0
17.0,28.0,28.0,34.0,29.0
28.0,28.0,34.0,29.0,32.0
28.0,34.0,29.0,32.0,47.0
34.0,29.0,32.0,47.0,37.0
29.0,32.0,47.0,37.0,48.0
32.0,47.0,37.0,48.0,37.0
47.0,37.0,48.0,37.0,52.0
37.0,48.0,37.0,52.0,50.0
48.0,37.0,52.0,50.0,52.0
37.0,52.0,50.0,52.0,44.0
52.0,50.0,52.0,44.0,53.0
50.0,52.0,44.0,53.0,47.0
52.0,44.0,53.0,47.0,56.0
44.0,53.0,47.0,56.0,59.0
53.0,47.0,56.0,59.0,50.0
47.0,56.0,59.0,50.0,60.0
56.0,59.0,50.0,60.0,53.0
59.0,50.0,60.0,53.0,53.0
50.0,60.0,53.0,53.0,63.0
60.0,53.0,53.0,63.0,59.0
53.0,53.0,63.0,59.0,51.0
53.0,63.0,59.0,51.0,60.0
63.0,59.0,51.0,60.0,64.0
59.0,51.0,60.0,64.0,54.0
51.0,60.0,64.0,54.0,50.0
60.0,64.0,54.0,50.0,37.0
64.0,54.0,50.0,37.0,50.0
54.0,50.0,37.0,50.0,60.0
50.0,37.0,50.0,60.0,55.0
37.0,50.0,60.0,55.0,52.0
50.0,60.0,55.0,52.0,56.0
60.0,55.0,52.0,56.0,55.0
55.0,52.0,56.0,55.0,64.0
52.0,56.0,55.0,64.0,61.0
56.0,55.0,64.0,61.0,68.0
55.0,64.0,61.0,68.0,81.0
64.0,61.0,68.0,81.0,76.0
61.0,68.0,81.0,76.0,85.0
68.0,81.0,76.0,85.0,59.0
81.0,76.0,85.0,59.0,87.0
76.0,85.0,59.0,87.0,80.0
85.0,59.0,87.0,80.0,79.0
59.0,87.0,80.0,79.0,63.0
87.0,80.0,79.0,63.0,60.0
80.0,79.0,63.0,60.0,67.0
79.0,63.0,60.0,67.0,74.0
63.0,60.0,67.0,74.0,58.0
60.0,67.0,74.0,58.0,72.0
67.0,74.0,58.0,72.0,58.0
74.0,58.0,72.0,58.0,55.0
58.0,72.0,58.0,55.0,61.0
72.0,58.0,55.0,61.0,41.0
58.0,55.0,61.0,41.0,51.0
55.0,61.0,41.0,51.0,34.0
61.0,41.0,51.0,34.0,46.0
41.0,51.0,34.0,46.0,33.0
51.0,34.0,46.0,33.0,31.0
34.0,46.0,33.0,31.0,34.0
46.0,33.0,31.0,34.0,22.0
33.0,31.0,34.0,22.0,23.0
31.0,34.0,22.0,23.0,20.0
34.0,22.0,23.0,20.0,26.0
22.0,23.0,20.0,26.0,25.0
23.0,20.0,26.0,25.0,16.0
20.0,26.0,25.0,16.0,21.0
19.0,19.0,16.0,15.0,6.0
19.0,16.0,15.0,6.0,7.0
16.0,15.0,6.0,7.0,9.0
15.0,6.0,7.0,9.0,8.0
6.0,7.0,9.0,8.0,6.0
7.0,9.0,8.0,6.0,3.0
9.0,8.0,6.0,3.0,6.0
8.0,6.0,3.0,6.0,6.0
6.0,3.0,6.0,6.0,2.0
3.0,6.0,6.0,2.0,3.0
6.0,6.0,2.0,3.0,2.0
6.0,2.0,3.0,2.0,4.0
2.0,3.0,2.0,4.0,5.0
3.0,2.0,4.0,5.0,3.0
2.0,4.0,5.0,3.0,6.0
4.0,5.0,3.0,6.0,2.0
5.0,3.0,6.0,2.0,2.0
3.0,6.0,2.0,2.0,3.0
6.0,2.0,2.0,3.0,6.0
2.0,2.0,3.0,6.0,6.0
2.0,3.0,6.0,6.0,15.0
3.0,6.0,6.0,15.0,14.0
6.0,6.0,15.0,14.0,25.0
6.0,15.0,14.0,25.0,23.0
15.0,14.0,25.0,23.0,31.666666666666668
14.0,25.0,23.0,31.666666666666668,40.88888888888889
25.0,23.0,31.666666666666668,40.88888888888889,54.2962962962963
23.0,31.666666666666668,40.88888888888889,54.2962962962963,64.09876543209877
31.666666666666668,40.88888888888889,54.2962962962963,64.09876543209877,66.69958847736626
40.88888888888889,54.2962962962963,64.09876543209877,66.69958847736626,67.23319615912209
54.2962962962963,64.09876543209877,66.69958847736626,67.23319615912209,68.41106538637403
64.09876543209877,66.69958847736626,67.23319615912209,68.41106538637403,63.47035512879135
66.69958847736626,67.23319615912209,68.41106538637403,63.47035512879135,51.0
67.23319615912209,68.41106538637403,63.47035512879135,51.0,65.66666666666667
68.41106538637403,63.47035512879135,51.0,65.66666666666667,67.55555555555556
63.47035512879135,51.0,65.66666666666667,67.55555555555556,64.0
51.0,65.66666666666667,67.55555555555556,64.0,53.0
65.66666666666667,67.55555555555556,64.0,53.0,56.0
67.55555555555556,64.0,53.0,56.0,63.666666666666664
64.0,53.0,56.0,63.666666666666664,62.888888888888886
53.0,56.0,63.666666666666664,62.888888888888886,55.0
56.0,63.666666666666664,62.888888888888886,55.0,57.0
63.666666666666664,62.888888888888886,55.0,57.0,64.66666666666667
62.888888888888886,55.0,57.0,64.66666666666667,64.0
55.0,57.0,64.66666666666667,64.0,66.0
57.0,64.66666666666667,64.0,66.0,61.0
64.66666666666667,64.0,66.0,61.0,59.0
64.0,66.0,61.0,59.0,66.33333333333333
66.0,61.0,59.0,66.33333333333333,64.0
61.0,59.0,66.33333333333333,64.0,66.66666666666667
59.0,66.33333333333333,64.0,66.66666666666667,63.0
66.33333333333333,64.0,66.66666666666667,63.0,49.0
64.0,66.66666666666667,63.0,49.0,56.0
66.66666666666667,63.0,49.0,56.0,55.0
63.0,49.0,56.0,55.0,48.0
49.0,56.0,55.0,48.0,56.0
56.0,55.0,48.0,56.0,61.0
55.0,48.0,56.0,61.0,69.0
48.0,56.0,61.0,69.0,53.0
56.0,61.0,69.0,53.0,58.0
61.0,69.0,53.0,58.0,59.0
69.0,53.0,58.0,59.0,56.0
53.0,58.0,59.0,56.0,83.0
58.0,59.0,56.0,83.0,59.0
59.0,56.0,83.0,59.0,71.0
56.0,83.0,59.0,71.0,84.0
83.0,59.0,71.0,84.0,79.0
59.0,71.0,84.0,79.0,71.0
71.0,84.0,79.0,71.0,76.0
84.0,79.0,71.0,76.0,84.0
79.0,71.0,76.0,84.0,89.0
71.0,76.0,84.0,89.0,65.0
76.0,84.0,89.0,65.0,52.0
84.0,89.0,65.0,52.0,83.0
89.0,65.0,52.0,83.0,60.0
65.0,52.0,83.0,60.0,66.0
52.0,83.0,60.0,66.0,72.0
83.0,60.0,66.0,72.0,50.0
60.0,66.0,72.0,50.0,54.0
66.0,72.0,50.0,54.0,33.0
72.0,50.0,54.0,33.0,32.0
50.0,54.0,33.0,32.0,40.0
54.0,33.0,32.0,40.0,35.0
33.0,32.0,40.0,35.0,38.0
32.0,40.0,35.0,38.0,26.0
40.0,35.0,38.0,26.0,29.0
35.0,38.0,26.0,29.0,26.0
38.0,26.0,29.0,26.0,17.0
26.0,29.0,26.0,17.0,22.0
29.0,26.0,17.0,22.0,19.0
26.0,17.0,22.0,19.0,17.0
17.0,22.0,19.0,17.0,19.0
17.0,16.0,18.0,11.0,15.0
16.0,18.0,11.0,15.0,11.0
18.0,11.0,15.0,11.0,9.0
11.0,15.0,11.0,9.0,6.0
15.0,11.0,9.0,6.0,10.0
11.0,9.0,6.0,10.0,6.0
9.0,6.0,10.0,6.0,6.0
6.0,10.0,6.0,6.0,5.0
10.0,6.0,6.0,5.0,4.0
6.0,6.0,5.0,4.0,4.0
6.0,5.0,4.0,4.0,10.0
5.0,4.0,4.0,10.0,3.0
4.0,4.0,10.0,3.0,2.0
4.0,10.0,3.0,2.0,9.0
10.0,3.0,2.0,9.0,3.0
3.0,2.0,9.0,3.0,3.0
2.0,9.0,3.0,3.0,4.0
9.0,3.0,3.0,4.0,5.0
3.0,3.0,4.0,5.0,8.0
3.0,4.0,5.0,8.0,9.0
4.0,5.0,8.0,9.0,14.0
5.0,8.0,9.0,14.0,18.0
8.0,9.0,14.0,18.0,20.0
9.0,14.0,18.0,20.0,17.0
14.0,18.0,20.0,17.0,20.0
18.0,20.0,17.0,20.0,25.0
20.0,17.0,20.0,25.0,23.0
17.0,20.0,25.0,23.0,33.0
20.0,25.0,23.0,33.0,34.0
25.0,23.0,33.0,34.0,38.0
23.0,33.0,34.0,38.0,37.0
33.0,34.0,38.0,37.0,39.0
34.0,38.0,37.0,39.0,42.0
38.0,37.0,39.0,42.0,50.0
37.0,39.0,42.0,50.0,43.0
39.0,42.0,50.0,43.0,48.0
42.0,50.0,43.0,48.0,48.0
50.0,43.0,48.0,48.0,43.0
43.0,48.0,48.0,43.0,49.0
48.0,48.0,43.0,49.0,48.0
48.0,43.0,49.0,48.0,44.0
43.0,49.0,48.0,44.0,49.0
